PropType,nbhd,Style,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,4160.0,Triplex,2.0,1890.0,14.0,3709.0,3,8.0,3.0,0.0,5760.0,2021-08-10,200000.0
Residential,4240.0,Ranch,1.0,1949.0,4.0,726.0,1,2.0,1.0,0.0,5760.0,2021-06-03,160000.0
Residential,4350.0,Ranch,1.0,1963.0,5.0,1276.0,1,3.0,1.0,1.0,5760.0,2021-07-14,235000.0
Residential,4400.0,Cape Cod,1.0,1950.0,5.0,1440.0,1,2.0,2.0,0.0,5760.0,2021-06-03,240000.0
Residential,1140.0,Ranch,1.0,1950.0,4.0,720.0,1,2.0,1.0,0.0,5760.0,2020-01-27,47000.0
Residential,1140.0,Ranch,1.0,1950.0,6.0,1320.0,1,3.0,1.0,1.0,5760.0,2020-09-21,81600.0
Residential,1200.0,Ranch,1.0,1949.0,4.0,768.0,1,2.0,1.0,0.0,5760.0,2020-06-17,65000.0
Residential,1160.0,Ranch,1.0,1947.0,5.0,840.0,1,3.0,1.0,0.0,5760.0,2020-09-25,56000.0
Residential,1140.0,Cape Cod,1.0,1954.0,5.0,1107.0,1,3.0,1.0,0.0,5760.0,2020-04-01,116000.0
Residential,1560.0,Cape Cod,1.0,1956.0,6.0,1544.0,1,4.0,1.0,1.0,5760.0,2020-11-23,166000.0
Lg Apartment,6691.0,AP1 (Conventional Apt with 4-6 Units),2.0,1951.0,0.0,3200.0,4,0.0,0.0,0.0,5760.0,2020-10-30,180000.0
Residential,1680.0,Townhouse,2.0,1942.0,9.0,1764.0,2,4.0,2.0,0.0,5760.0,2020-06-18,139000.0
Residential,1460.0,Ranch,1.0,1952.0,4.0,1037.0,1,2.0,1.0,0.0,5760.0,2020-12-17,115000.0
Residential,2040.0,Duplex N/S,2.0,1956.0,10.0,2240.0,2,6.0,3.0,0.0,5760.0,2020-03-09,189500.0
Residential,1940.0,Ranch,1.0,1953.0,4.0,720.0,1,2.0,1.0,0.0,5760.0,2020-03-23,73700.0
Residential,1820.0,Milwaukee Bungalow,1.0,1932.0,7.0,1935.0,1,5.0,2.0,0.0,5760.0,2020-11-05,180000.0
Residential,2850.0,Dplx Bungalow,2.0,1913.0,12.0,2597.0,2,6.0,2.0,0.0,5760.0,2020-09-01,39000.0
Residential,2080.0,Cape Cod,1.0,1949.0,5.0,1327.0,1,3.0,1.0,1.0,5760.0,2020-04-30,185000.0
Residential,2080.0,Cape Cod,1.0,1949.0,5.0,1360.0,1,3.0,1.0,1.0,5760.0,2020-09-18,228750.0
Residential,2080.0,Colonial,2.0,1948.0,5.0,1441.0,1,3.0,2.0,0.0,5760.0,2020-09-25,250000.0
Residential,2080.0,Colonial,2.0,1950.0,6.0,1587.0,1,3.0,1.0,1.0,5760.0,2020-12-15,200000.0
Residential,1870.0,Cape Cod,1.0,1949.0,4.0,743.0,1,2.0,1.0,0.0,5760.0,2020-07-24,91000.0
Residential,1870.0,Colonial,2.0,1947.0,6.0,1203.0,1,3.0,1.0,1.0,5760.0,2020-12-30,164900.0
Residential,1870.0,Ranch,1.0,1949.0,4.0,703.0,1,2.0,1.0,0.0,5760.0,2020-11-17,88000.0
Residential,1870.0,Dplx Bungalow,1.5,1928.0,8.0,1630.0,2,3.0,2.0,0.0,5760.0,2020-10-30,113400.0
Residential,1870.0,Milwaukee Bungalow,1.5,1927.0,10.0,2051.0,1,3.0,2.0,1.0,5760.0,2020-10-23,182000.0
Residential,1870.0,Milwaukee Bungalow,1.0,1924.0,7.0,1437.0,1,4.0,1.0,0.0,5760.0,2020-12-18,110000.0
Residential,1870.0,Dplx Bungalow,1.5,1927.0,8.0,2041.0,2,3.0,2.0,0.0,5760.0,2020-03-19,105000.0
Residential,2930.0,Duplex O/S,1.0,1885.0,9.0,1460.0,2,3.0,2.0,1.0,5760.0,2020-03-02,39900.0
Residential,2710.0,Duplex O/S,1.5,1922.0,9.0,1988.0,2,4.0,2.0,0.0,5760.0,2020-11-09,177000.0
Residential,4240.0,Ranch,1.0,1949.0,4.0,726.0,1,2.0,1.0,0.0,5760.0,2020-02-25,140000.0
Residential,4350.0,Ranch,1.0,1964.0,5.0,1287.0,1,3.0,1.0,1.0,5760.0,2020-06-26,220000.0
Residential,4400.0,Cape Cod,1.0,1948.0,5.0,1170.0,1,3.0,2.0,0.0,5760.0,2020-09-16,201400.0
Residential,4620.0,Duplex N/S,2.0,1950.0,8.0,1484.0,2,4.0,2.0,0.0,5760.0,2020-06-30,160000.0
Residential,4580.0,Ranch,1.0,1955.0,4.0,840.0,1,2.0,1.0,0.0,5760.0,2020-08-28,172500.0
Residential,4620.0,Cape Cod,1.0,1946.0,5.0,1032.0,1,3.0,2.0,0.0,5760.0,2020-09-28,250000.0
Residential,4620.0,Dplx Bungalow,1.5,1927.0,11.0,2225.0,2,5.0,2.0,0.0,5760.0,2020-01-21,140000.0
Residential,4360.0,Cape Cod,1.0,1949.0,5.0,1098.0,1,3.0,1.0,0.0,5760.0,2020-01-15,146800.0
Residential,4420.0,Cape Cod,1.5,1959.0,7.0,1850.0,1,4.0,1.0,1.0,5760.0,2020-05-08,211000.0
Residential,4700.0,Duplex O/S,2.0,1942.0,9.0,2082.0,2,5.0,2.0,1.0,5760.0,2020-09-04,247900.0
Residential,900.0,Milwaukee Bungalow,1.0,1927.0,8.0,1651.0,1,4.0,2.0,0.0,5760.0,2019-05-24,65000.0
Residential,1380.0,Ranch,1.0,1959.0,5.0,912.0,1,3.0,1.0,0.0,5760.0,2019-10-28,72500.0
Residential,1140.0,Cape Cod,1.0,1950.0,4.0,770.0,1,2.0,1.0,0.0,5760.0,2019-06-28,41000.0
Residential,1140.0,Ranch,1.0,1950.0,4.0,720.0,1,2.0,1.0,0.0,5760.0,2019-07-26,55000.0
Residential,1340.0,Milwaukee Bungalow,1.0,1924.0,7.0,1783.0,1,4.0,2.0,0.0,5760.0,2019-07-30,140000.0
Residential,1560.0,Cape Cod,1.0,1956.0,6.0,1544.0,1,4.0,1.0,1.0,5760.0,2019-12-03,75000.0
Residential,1440.0,Cape Cod,1.0,1951.0,5.0,1385.0,1,3.0,1.0,1.0,5760.0,2019-09-06,104000.0
Residential,2100.0,Cape Cod,1.0,1953.0,7.0,1451.0,1,4.0,1.0,1.0,5760.0,2019-02-15,178000.0
Residential,2100.0,Ranch,1.0,1953.0,5.0,1742.0,1,3.0,1.0,0.0,5760.0,2019-05-28,200000.0
Residential,2100.0,Ranch,1.0,1955.0,6.0,1064.0,1,3.0,2.0,0.0,5760.0,2019-03-15,145900.0
Residential,1830.0,Cape Cod,1.0,1948.0,6.0,1152.0,1,2.0,1.0,0.0,5760.0,2019-01-24,145000.0
Residential,1740.0,Colonial,2.0,1937.0,6.0,1407.0,1,3.0,1.0,1.0,5760.0,2019-11-04,95000.0
Residential,2080.0,Cape Cod,1.0,1949.0,5.0,1217.0,1,3.0,1.0,0.0,5760.0,2019-07-17,177000.0
Residential,2080.0,Cape Cod,1.0,1949.0,5.0,1612.0,1,3.0,1.0,0.0,5760.0,2019-05-13,196000.0
Residential,2080.0,Ranch,1.0,1949.0,4.0,768.0,1,2.0,1.0,0.0,5760.0,2019-08-19,112000.0
Residential,2080.0,Cape Cod,1.0,1948.0,5.0,1255.0,1,3.0,1.0,1.0,5760.0,2019-03-15,201000.0
Residential,1870.0,Milwaukee Bungalow,1.0,1926.0,6.0,1247.0,1,3.0,1.0,0.0,5760.0,2019-08-16,122000.0
Residential,1870.0,Dplx Bungalow,2.0,1930.0,12.0,2474.0,2,6.0,2.0,0.0,5760.0,2019-05-24,62000.0
Residential,1870.0,Duplex N/S,2.0,1952.0,8.0,1900.0,2,4.0,2.0,0.0,5760.0,2019-07-29,170000.0
Residential,1870.0,Milwaukee Bungalow,1.0,1929.0,7.0,1372.0,1,2.0,0.0,0.0,5760.0,2019-02-25,137000.0
Residential,1870.0,Dplx Bungalow,1.5,1929.0,10.0,1908.0,2,3.0,2.0,0.0,5760.0,2019-10-04,86500.0
Residential,2810.0,Cottage,1.0,1900.0,6.0,1320.0,1,2.0,1.0,1.0,5760.0,2019-08-15,174000.0
Residential,2940.0,Multiple Residential Bldgs,1.5,1906.0,8.0,2138.0,1,4.0,1.0,0.0,5760.0,2019-08-27,35000.0
Residential,2610.0,Cape Cod,1.0,1953.0,4.0,786.0,1,2.0,1.0,0.0,5760.0,2019-07-08,107000.0
Residential,2160.0,Triplex,2.0,1904.0,19.0,4430.0,3,9.0,3.0,0.0,5760.0,2019-02-03,112000.0
Residential,2760.0,Ranch,1.0,1953.0,4.0,1035.0,1,2.0,1.0,0.0,5760.0,2019-06-07,179900.0
Residential,4120.0,Cottage,1.0,1900.0,5.0,690.0,1,3.0,1.0,0.0,5760.0,2019-07-26,40000.0
Residential,4240.0,Ranch,1.0,1949.0,4.0,726.0,1,2.0,1.0,0.0,5760.0,2019-06-03,88000.0
Residential,4240.0,Ranch,1.0,1949.0,4.0,826.0,1,2.0,1.0,0.0,5760.0,2019-07-29,122000.0
Residential,4240.0,Ranch,1.0,1956.0,5.0,1138.0,1,3.0,1.0,0.0,5760.0,2019-06-20,186000.0
Residential,4420.0,Ranch,1.0,1957.0,5.0,1053.0,1,3.0,1.0,0.0,5760.0,2019-08-27,171000.0
Residential,4400.0,Ranch,1.0,1950.0,5.0,1030.0,1,2.0,1.0,0.0,5760.0,2019-09-27,144900.0
Residential,4360.0,Ranch,1.0,1946.0,4.0,826.0,1,2.0,1.0,0.0,5760.0,2019-05-17,140500.0
Residential,4620.0,Cape Cod,1.0,1946.0,6.0,1048.0,1,2.0,1.0,0.0,5760.0,2019-03-08,151900.0
Residential,4360.0,Duplex N/S,1.5,1951.0,8.0,1689.0,2,4.0,2.0,0.0,5760.0,2019-05-24,128715.0
Residential,560.0,Ranch,1.0,1990.0,5.0,942.0,1,3.0,1.0,0.0,5757.0,2019-02-18,113000.0
Residential,2960.0,Milwaukee Bungalow,1.0,1918.0,7.0,1341.0,1,4.0,1.0,0.0,5753.0,2020-06-08,65000.0
Residential,1980.0,Ranch,1.0,1946.0,6.0,1124.0,1,2.0,1.0,0.0,5751.0,2020-07-14,210000.0
Residential,1400.0,Ranch,1.0,1956.0,5.0,936.0,1,3.0,1.0,1.0,5750.0,2021-09-29,150000.0
Residential,4310.0,Ranch,1.0,1955.0,5.0,1150.0,1,3.0,1.0,1.0,5750.0,2021-01-15,200000.0
Residential,4310.0,Ranch,1.0,1955.0,5.0,1150.0,1,3.0,1.0,1.0,5750.0,2021-03-19,215000.0
Residential,4580.0,Ranch,1.0,1952.0,5.0,885.0,1,2.0,1.0,0.0,5750.0,2021-06-22,152500.0
Residential,4700.0,Cape Cod,1.0,1940.0,6.0,1315.0,1,3.0,2.0,0.0,5750.0,2021-07-08,250000.0
Residential,4700.0,Cape Cod,1.5,1948.0,6.0,1331.0,1,4.0,1.0,2.0,5750.0,2021-12-08,224900.0
Residential,1400.0,Ranch,1.0,1956.0,6.0,1188.0,1,4.0,1.0,1.0,5750.0,2020-06-15,130000.0
Residential,2720.0,Townhouse,2.0,1965.0,10.0,2527.0,2,6.0,2.0,2.0,5750.0,2020-09-09,249900.0
Residential,4240.0,Duplex N/S,2.0,1953.0,8.0,1554.0,2,4.0,2.0,0.0,5750.0,2020-12-21,170000.0
Residential,4310.0,Ranch,1.0,1955.0,5.0,1150.0,1,3.0,1.0,0.0,5750.0,2020-10-21,205000.0
Residential,2120.0,Cape Cod,1.0,1952.0,5.0,1087.0,1,2.0,1.0,0.0,5750.0,2019-10-28,145000.0
Residential,4580.0,Residence O/S,1.0,1930.0,6.0,1107.0,1,3.0,1.0,0.0,5750.0,2019-01-23,159900.0
Residential,4380.0,Ranch,1.0,1955.0,5.0,1002.0,1,3.0,1.0,0.0,5750.0,2019-08-09,160000.0
Residential,4700.0,Cape Cod,1.0,1941.0,5.0,1090.0,1,3.0,1.0,0.0,5750.0,2019-06-13,180000.0
Residential,1740.0,Dplx Bungalow,1.5,1927.0,11.0,2261.0,2,5.0,2.0,0.0,5740.0,2021-06-28,80000.0
Residential,4050.0,Duplex O/S,2.0,1883.0,12.0,3236.0,2,6.0,2.0,0.0,5740.0,2021-05-17,55000.0
Residential,1620.0,Colonial,2.0,1936.0,8.0,2297.0,1,3.0,2.0,1.0,5740.0,2020-09-18,155000.0
Residential,1740.0,Dplx Bungalow,1.5,1925.0,9.0,2064.0,2,4.0,2.0,0.0,5740.0,2020-05-29,69000.0
Residential,4520.0,Dplx Bungalow,1.5,1926.0,8.0,2067.0,2,3.0,2.0,0.0,5740.0,2020-10-13,182000.0
Residential,1870.0,Milwaukee Bungalow,1.0,1928.0,8.0,1607.0,1,4.0,1.0,0.0,5737.0,2019-10-31,179900.0
Residential,980.0,Cape Cod,1.0,1955.0,6.0,1132.0,1,4.0,1.0,1.0,5736.0,2021-06-02,95000.0
Residential,3160.0,Residence O/S 2sty+,2.0,1919.0,10.0,3448.0,1,5.0,3.0,0.0,5734.0,2021-04-26,444000.0
Residential,2940.0,Ranch,1.0,2001.0,0.0,1316.0,1,3.0,2.0,0.0,5734.0,2021-06-03,130000.0
Residential,2720.0,Cape Cod,1.0,1952.0,4.0,1134.0,1,2.0,1.0,1.0,5734.0,2021-07-08,226000.0
Residential,2720.0,Cape Cod,1.0,1952.0,4.0,1134.0,1,2.0,1.0,1.0,5734.0,2019-12-10,146000.0
Residential,1980.0,Cape Cod,1.0,1950.0,5.0,1456.0,1,2.0,1.0,0.0,5733.0,2019-11-20,184900.0
Residential,1460.0,Ranch,1.0,1963.0,6.0,1400.0,1,3.0,1.0,1.0,5724.0,2019-07-03,142000.0
Residential,1980.0,Colonial,2.0,1941.0,7.0,1484.0,1,3.0,1.0,1.0,5724.0,2019-09-13,244900.0
Residential,900.0,Ranch,1.0,1951.0,4.0,698.0,1,2.0,1.0,0.0,5720.0,2021-06-04,47000.0
Lg Apartment,6641.0,AP1 (Conventional Apt with 4-6 Units),2.0,1948.0,0.0,2700.0,4,0.0,0.0,0.0,5720.0,2021-06-30,160000.0
Residential,1490.0,Cape Cod,1.5,1948.0,6.0,1650.0,1,3.0,1.0,1.0,5720.0,2021-05-14,175000.0
Residential,2510.0,Dplx Bungalow,2.0,1923.0,11.0,2317.0,2,4.0,2.0,0.0,5720.0,2021-03-16,60300.0
Residential,2720.0,Cottage,1.0,1920.0,5.0,816.0,1,2.0,1.0,0.0,5720.0,2021-03-01,110000.0
Residential,4620.0,Cape Cod,1.0,1955.0,6.0,1484.0,1,4.0,1.0,0.0,5720.0,2021-04-26,245100.0
Residential,4660.0,Ranch,1.0,1963.0,5.0,980.0,1,3.0,1.0,1.0,5720.0,2021-09-23,180000.0
Residential,1160.0,Ranch,1.0,1939.0,5.0,920.0,1,2.0,1.0,0.0,5720.0,2020-03-26,46000.0
Residential,1440.0,Res O/S A & 1/2,1.5,1922.0,6.0,1268.0,1,3.0,1.0,1.0,5720.0,2020-06-04,83000.0
Residential,1470.0,Ranch,1.0,1956.0,4.0,979.0,1,2.0,1.0,0.0,5720.0,2020-09-17,138900.0
Residential,2660.0,Duplex N/S,2.0,1954.0,8.0,1922.0,2,4.0,2.0,0.0,5720.0,2020-05-27,229900.0
Residential,900.0,Cape Cod,1.0,1952.0,6.0,1152.0,1,3.0,1.0,0.0,5720.0,2019-04-15,85000.0
Residential,1490.0,Cape Cod,1.0,1956.0,6.0,1918.0,1,4.0,2.0,0.0,5720.0,2019-12-11,172000.0
Residential,4520.0,Cape Cod,1.0,1949.0,5.0,1353.0,1,3.0,1.0,0.0,5720.0,2019-06-21,170000.0
Residential,4620.0,Cape Cod,1.0,1951.0,4.0,1081.0,1,2.0,1.0,0.0,5719.0,2020-01-17,156000.0
Residential,4620.0,Cape Cod,1.0,1950.0,5.0,1128.0,1,3.0,1.0,0.0,5719.0,2020-09-04,190000.0
Residential,1150.0,Duplex N/S,1.5,1963.0,9.0,2129.0,2,5.0,2.0,1.0,5715.0,2021-05-27,85000.0
Residential,3170.0,Duplex O/S,2.0,1893.0,12.0,2606.0,2,7.0,2.0,0.0,5715.0,2021-05-20,323000.0
Residential,3170.0,Duplex O/S,2.0,1908.0,14.0,3064.0,2,6.0,2.0,0.0,5715.0,2021-04-27,421000.0
Residential,3170.0,Duplex O/S,2.0,1910.0,14.0,3120.0,2,6.0,2.0,0.0,5715.0,2021-07-29,400000.0
Residential,2600.0,Dplx Bungalow,2.0,1916.0,12.0,2896.0,2,6.0,2.0,0.0,5715.0,2021-06-03,185000.0
Residential,4000.0,Milwaukee Bungalow,1.0,1919.0,9.0,2279.0,1,5.0,1.0,1.0,5715.0,2021-05-21,191000.0
Residential,4000.0,Duplex O/S,2.0,1910.0,14.0,3394.0,2,6.0,2.0,0.0,5715.0,2021-07-06,192500.0
Residential,4000.0,Milwaukee Bungalow,1.0,1921.0,10.0,2402.0,1,4.0,2.0,1.0,5715.0,2021-05-04,230000.0
Residential,4000.0,Duplex O/S,2.0,1922.0,13.0,2440.0,2,6.0,2.0,0.0,5715.0,2021-03-22,170000.0
Residential,1620.0,Res O/S A & 1/2,1.0,1924.0,6.0,1170.0,1,3.0,1.0,1.0,5715.0,2020-03-23,104000.0
Residential,3170.0,Triplex,2.0,1897.0,21.0,3818.0,3,9.0,3.0,1.0,5715.0,2020-10-30,411000.0
Residential,3170.0,Duplex O/S,2.0,1888.0,9.0,2633.0,2,6.0,2.0,0.0,5715.0,2020-03-13,250000.0
Residential,3170.0,Duplex O/S,2.0,1929.0,12.0,3136.0,2,6.0,2.0,0.0,5715.0,2020-09-25,287500.0
Residential,2540.0,Res O/S A & 1/2,1.5,1918.0,8.0,2149.0,1,4.0,2.0,0.0,5715.0,2020-05-26,268000.0
Residential,2710.0,Cottage,1.0,1925.0,5.0,692.0,1,2.0,1.0,0.0,5715.0,2020-09-30,114000.0
Residential,2710.0,Dplx Bungalow,2.0,1927.0,9.0,1816.0,2,3.0,2.0,0.0,5715.0,2020-07-01,130000.0
Residential,4060.0,Res O/S A & 1/2,1.5,1924.0,7.0,2298.0,1,3.0,1.0,1.0,5715.0,2020-12-09,180000.0
Residential,4000.0,Duplex O/S,1.5,1925.0,9.0,1981.0,2,4.0,2.0,0.0,5715.0,2020-08-07,145000.0
Residential,3160.0,Residence O/S,2.0,1912.0,7.0,1912.0,1,4.0,2.0,0.0,5715.0,2019-05-02,285000.0
Residential,3170.0,Duplex O/S,2.0,1914.0,10.0,2690.0,2,4.0,2.0,0.0,5715.0,2019-11-01,270000.0
Residential,3170.0,Duplex O/S,2.0,1907.0,12.0,2814.0,2,6.0,2.0,0.0,5715.0,2019-03-15,310450.0
Lg Apartment,6770.0,AP1 (Conventional Apt with 4-6 Units),2.0,1900.0,0.0,2631.0,4,2.0,0.0,0.0,5715.0,2019-06-21,350000.0
Lg Apartment,6770.0,AP1 (Conventional Apt with 4-6 Units),2.0,1900.0,0.0,2631.0,4,1.0,0.0,0.0,5715.0,2019-06-21,350000.0
Residential,4420.0,Cape Cod,1.0,1946.0,5.0,1090.0,1,3.0,1.0,0.0,5715.0,2019-10-25,125000.0
Residential,2040.0,Ranch,1.0,1947.0,5.0,1230.0,1,3.0,1.0,0.0,5712.0,2021-05-13,130000.0
Residential,1400.0,Duplex N/S,2.0,1958.0,10.0,2102.0,2,6.0,2.0,0.0,5712.0,2020-02-12,123000.0
Residential,2040.0,Ranch,1.0,1947.0,5.0,1230.0,1,3.0,1.0,0.0,5712.0,2019-07-30,119000.0
Residential,4310.0,Ranch,1.0,1953.0,6.0,1113.0,1,4.0,1.0,1.0,5712.0,2019-03-08,169900.0
Residential,4310.0,Ranch,1.0,1953.0,6.0,1113.0,1,4.0,1.0,1.0,5712.0,2019-03-04,169900.0
Residential,4420.0,Ranch,1.0,1955.0,5.0,876.0,1,3.0,1.0,0.0,5712.0,2019-04-12,135000.0
Residential,1340.0,Cottage,1.0,1925.0,4.0,581.0,1,2.0,1.0,0.0,5704.0,2021-06-02,29000.0
Residential,2850.0,Cape Cod,1.0,1951.0,5.0,1156.0,1,3.0,1.0,0.0,5704.0,2019-11-26,35000.0
Residential,4580.0,Duplex N/S,2.0,1944.0,8.0,1650.0,2,4.0,2.0,0.0,5700.0,2021-04-16,270000.0
Residential,4425.0,Colonial,2.0,2004.0,7.0,1990.0,1,3.0,2.0,2.0,5700.0,2021-05-07,355000.0
Residential,4910.0,Duplex O/S,1.5,1907.0,10.0,1975.0,2,5.0,2.0,0.0,5700.0,2020-05-01,210000.0
Residential,4425.0,Colonial,2.0,2006.0,10.0,3131.0,1,5.0,3.0,1.0,5700.0,2020-07-01,402000.0
Residential,4420.0,Ranch,1.0,1951.0,5.0,1050.0,1,2.0,1.0,0.0,5700.0,2020-09-25,145000.0
Residential,2100.0,Colonial,2.0,1959.0,9.0,2784.0,1,5.0,2.0,1.0,5700.0,2019-11-08,295000.0
Residential,1740.0,Dplx Bungalow,2.0,1927.0,10.0,2138.0,2,4.0,2.0,0.0,5700.0,2019-10-15,70000.0
Residential,3190.0,Milwaukee Bungalow,1.0,1929.0,6.0,1301.0,1,3.0,1.0,1.0,5700.0,2019-11-27,155000.0
Residential,2920.0,Duplex O/S,2.0,1902.0,12.0,3372.0,2,7.0,2.0,0.0,5700.0,2019-07-12,111000.0
Residential,4580.0,Bi-Level,1.0,1942.0,5.0,1307.0,1,3.0,1.0,0.0,5700.0,2019-11-21,195000.0
Residential,1620.0,Res O/S A & 1/2,1.5,1941.0,8.0,1494.0,1,4.0,2.0,0.0,5699.0,2020-11-06,120000.0
Residential,1620.0,Cape Cod,1.0,1941.0,5.0,1070.0,1,2.0,1.0,0.0,5699.0,2020-02-26,95000.0
Residential,4410.0,Cape Cod,1.0,1937.0,6.0,1373.0,1,3.0,1.0,1.0,5699.0,2020-06-12,230000.0
Residential,1620.0,Residence O/S,1.5,1941.0,8.0,1494.0,1,4.0,2.0,0.0,5699.0,2019-11-27,85000.0
Residential,2900.0,Res O/S A & 1/2,1.0,1904.0,5.0,1315.0,1,3.0,2.0,0.0,5696.0,2020-12-16,69900.0
Residential,4420.0,Duplex N/S,2.0,1954.0,10.0,1728.0,2,6.0,2.0,0.0,5695.0,2020-07-31,185000.0
Residential,2720.0,Cape Cod,1.0,1948.0,5.0,1047.0,1,3.0,1.0,0.0,5688.0,2021-09-10,207000.0
Residential,3160.0,Dplx Bungalow,2.0,1915.0,14.0,4780.0,2,6.0,3.0,0.0,5687.0,2019-06-17,428000.0
Residential,2040.0,Cape Cod,1.0,1954.0,5.0,1208.0,1,4.0,1.0,0.0,5684.0,2021-02-24,178100.0
Residential,4100.0,Duplex O/S,2.0,1902.0,11.0,3052.0,3,5.0,3.0,0.0,5684.0,2021-07-09,150000.0
Residential,4420.0,Ranch,1.0,1955.0,5.0,876.0,1,3.0,1.0,0.0,5684.0,2020-03-20,145000.0
Residential,4420.0,Ranch,1.0,1955.0,5.0,927.0,1,3.0,1.0,0.0,5684.0,2019-10-28,178000.0
Residential,900.0,Cape Cod,1.0,1946.0,5.0,1092.0,1,3.0,1.0,0.0,5680.0,2021-08-23,85900.0
Residential,2860.0,Dplx Bungalow,1.5,1922.0,10.0,1875.0,2,4.0,2.0,0.0,5680.0,2021-03-22,50000.0
Residential,1870.0,Dplx Bungalow,2.0,1928.0,10.0,2236.0,2,4.0,2.0,0.0,5680.0,2021-06-11,195000.0
Residential,1870.0,Milwaukee Bungalow,1.0,1928.0,7.0,1534.0,1,3.0,2.0,0.0,5680.0,2020-04-10,172300.0
Residential,2910.0,Colonial,2.0,2004.0,7.0,2146.0,1,3.0,2.0,2.0,5679.0,2020-04-06,420000.0
Residential,2910.0,Colonial,2.0,2004.0,7.0,2146.0,1,3.0,2.0,1.0,5679.0,2019-03-29,362000.0
Residential,4320.0,Cottage,1.0,1922.0,4.0,528.0,1,2.0,1.0,1.0,5678.0,2020-11-09,62000.0
Residential,4520.0,Cape Cod,1.0,1947.0,4.0,1231.0,1,3.0,1.0,0.0,5676.0,2021-08-30,205000.0
Residential,4520.0,Cape Cod,1.0,1947.0,4.0,1231.0,1,3.0,1.0,0.0,5676.0,2019-10-15,155000.0
Residential,4050.0,Duplex O/S,2.0,1891.0,11.0,2212.0,2,5.0,2.0,0.0,5675.0,2020-02-17,80000.0
Residential,2910.0,Colonial,2.0,2003.0,7.0,2146.0,1,3.0,2.0,2.0,5672.0,2021-08-06,446000.0
Residential,960.0,Duplex N/S,2.0,1956.0,8.0,1898.0,2,4.0,2.0,0.0,5670.0,2021-07-22,104090.0
Residential,1140.0,Cape Cod,1.0,1954.0,6.0,1160.0,1,4.0,1.0,0.0,5670.0,2021-05-10,70000.0
Residential,2040.0,Ranch,1.0,1954.0,5.0,947.0,1,3.0,1.0,1.0,5670.0,2021-03-02,156000.0
Residential,1850.0,Ranch,1.0,1948.0,4.0,943.0,1,2.0,2.0,0.0,5670.0,2021-10-07,140000.0
Residential,4000.0,Dplx Bungalow,1.5,1922.0,8.0,2004.0,2,3.0,2.0,0.0,5670.0,2021-03-24,150000.0
Residential,4620.0,Cape Cod,1.0,1950.0,5.0,1192.0,1,3.0,2.0,0.0,5670.0,2021-05-06,250000.0
Residential,4740.0,Duplex N/S,1.5,1957.0,8.0,2063.0,2,4.0,2.0,0.0,5670.0,2021-12-15,240000.0
Residential,1440.0,Cape Cod,1.0,1942.0,7.0,1298.0,1,4.0,1.0,0.0,5670.0,2020-03-31,67500.0
Residential,1140.0,Ranch,1.0,1948.0,4.0,667.0,1,2.0,1.0,0.0,5670.0,2020-06-19,37500.0
Residential,2710.0,Cottage,1.0,1927.0,4.0,682.0,1,2.0,1.0,0.0,5670.0,2020-04-07,90000.0
Residential,2710.0,Cape Cod,1.0,1947.0,6.0,1482.0,1,3.0,2.0,0.0,5670.0,2020-08-21,161000.0
Residential,4910.0,Cottage,1.0,1900.0,5.0,711.0,1,2.0,2.0,0.0,5670.0,2020-07-27,160000.0
Residential,4720.0,Cape Cod,1.0,1936.0,6.0,1430.0,1,4.0,1.0,0.0,5670.0,2020-10-01,174000.0
Residential,1340.0,Cape Cod,1.5,1937.0,6.0,1212.0,1,3.0,2.0,0.0,5670.0,2019-05-30,67000.0
Residential,1140.0,Cape Cod,1.0,1948.0,7.0,1151.0,1,3.0,1.0,0.0,5670.0,2019-11-25,113000.0
Residential,3000.0,Colonial,2.0,1999.0,5.0,1536.0,1,3.0,2.0,1.0,5670.0,2019-06-28,165000.0
Residential,4910.0,Milwaukee Bungalow,1.5,1915.0,7.0,2159.0,1,4.0,2.0,0.0,5670.0,2019-09-11,349900.0
Residential,4720.0,Cape Cod,1.0,1947.0,5.0,1334.0,1,3.0,1.0,0.0,5670.0,2019-03-07,202500.0
Residential,1980.0,Colonial,2.0,1933.0,6.0,1646.0,1,3.0,1.0,1.0,5668.0,2021-06-02,347000.0
Residential,4700.0,Res O/S A & 1/2,1.5,1946.0,6.0,1073.0,1,3.0,1.0,0.0,5668.0,2020-04-21,179900.0
Residential,1480.0,Townhouse,2.0,1959.0,8.0,2165.0,2,4.0,2.0,2.0,5665.0,2021-11-19,184900.0
Residential,1490.0,Ranch,1.0,1955.0,5.0,1175.0,1,3.0,1.0,0.0,5664.0,2021-12-08,175000.0
Residential,4700.0,Cape Cod,1.0,1948.0,5.0,1378.0,1,4.0,2.0,1.0,5664.0,2021-08-26,245000.0
Residential,1490.0,Cape Cod,1.0,1955.0,5.0,1052.0,1,3.0,1.0,1.0,5664.0,2019-08-16,120000.0
Residential,4420.0,Ranch,1.0,1955.0,5.0,876.0,1,3.0,1.0,1.0,5664.0,2019-07-16,147500.0
Residential,980.0,Ranch,1.0,1955.0,5.0,864.0,1,3.0,2.0,0.0,5658.0,2021-04-05,180000.0
