Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year_Built,Sale_Year,Sale_price
4,2,2181,10400,2016-06-01,1922.0,2016,281000
4,3,2878,10400,2017-06-01,1968.0,2017,281000
4,2,1816,10412,2017-11-01,1966.0,2017,177500
3,2,1776,10414,2013-11-01,1999.0,2013,163500
3,2,1776,10414,2022-09-13,1999.0,2022,285000
4,2,1658,10419,2016-09-01,1925.0,2016,234000
5,3,1874,10419,2014-08-01,1925.0,2014,250000
5,3,1874,10419,2018-05-01,1925.0,2018,290100
4,2,1658,10419,2018-04-01,1925.0,2018,298000
5,4,2411,10428,2023-03-15,1966.0,2023,340000
4,2,1720,10431,2021-02-10,1923.0,2021,235000
7,2,1720,10431,2023-10-10,1923.0,2023,275000
5,2,1936,10432,2018-03-01,1959.0,2018,170000
6,4,2735,10440,2019-03-15,1959.0,2019,169000
4,2,1920,10440,2021-02-05,1972.0,2021,235000
4,2,2182,10450,2023-07-18,1910.0,2023,138000
4,3,1386,10452,2023-12-29,1915.0,2023,155000
4,3,2496,10452,2017-07-01,1993.0,2017,249000
3,3,2121,10461,2019-06-14,1994.0,2019,271650
4,3,2062,10461,2020-07-22,1988.0,2020,295000
3,3,2121,10461,2021-02-15,1994.0,2021,305000
4,3,3860,10465,2015-10-01,1919.0,2015,330000
3,2,1629,10472,2020-12-22,1953.0,2020,170000
6,4,2223,10472,2023-02-24,1971.0,2023,325000
2,2,1107,10476,2017-05-01,1952.0,2017,138750
4,2,1615,10496,2022-08-05,1954.0,2022,189900
5,2,2138,10500,2013-05-01,1956.0,2013,105000
2,2,1283,10500,2017-03-01,1926.0,2017,160000
4,2,1827,10500,2018-03-01,1886.0,2018,212000
4,2,1452,10500,2020-04-27,1950.0,2020,227000
4,2,1565,10512,2014-03-01,1955.0,2014,121900
3,2,1038,10547,2020-06-05,1942.0,2020,191900
3,2,1377,10560,2017-02-01,1950.0,2017,164900
6,4,2896,10560,2020-03-16,1974.0,2020,215000
6,4,2476,10576,2020-02-21,1963.0,2020,112500
6,4,2476,10576,2020-05-05,1963.0,2020,145500
3,2,1948,10584,2021-04-22,1974.0,2021,200000
6,4,2297,10585,2020-09-21,1963.0,2020,187400
3,4,2028,10607,2017-04-01,2006.0,2017,279000
3,3,2000,10607,2021-10-15,2006.0,2021,339900
4,3,2936,10607,2019-09-27,2006.0,2019,380000
3,3,2421,10611,2022-12-07,2003.0,2022,458000
5,3,2163,10624,2019-04-01,1965.0,2019,170500
4,2,1446,10626,2020-12-01,1971.0,2020,187900
4,2,2808,10640,2020-11-12,1951.0,2020,320000
5,3,2132,10650,2020-11-09,1966.0,2020,270000
4,2,1610,10665,2020-03-16,1949.0,2020,115000
6,2,2038,10680,2015-11-01,1964.0,2015,93000
4,2,1380,10680,2015-10-01,1940.0,2015,145000
3,3,1136,10680,2014-02-01,1939.0,2014,170000
4,3,2184,10680,2017-06-01,1959.0,2017,186400
3,2,1098,10680,2021-08-30,1943.0,2021,205000
4,2,1916,10680,2021-07-16,1954.0,2021,238000
3,2,1080,10680,2023-11-27,1946.0,2023,260000
3,3,1402,10680,2022-08-02,1940.0,2022,260000
4,2,1823,10680,2020-08-10,1943.0,2020,300000
3,3,1852,10692,2018-06-01,2010.0,2018,218000
3,3,1852,10692,2022-04-21,2010.0,2022,370000
2,2,1304,10695,2021-08-16,1925.0,2021,277000
4,3,2212,10720,2017-01-01,1954.0,2017,201000
4,2,2069,10735,2015-12-01,1945.0,2015,82500
3,2,1769,10744,2018-04-01,1920.0,2018,200000
4,3,2108,10763,2015-10-01,1966.0,2015,189900
6,4,2785,10764,2022-09-06,1969.0,2022,170000
8,2,3540,10780,2023-06-20,1870.0,2023,603000
10,2,2454,10790,2022-04-06,1893.0,2022,80000
4,2,1942,10800,2021-05-26,1908.0,2021,90000
3,2,1862,10800,2022-12-14,1955.0,2022,160000
3,2,1065,10800,2022-07-18,1940.0,2022,260000
4,3,1948,10800,2019-09-23,2001.0,2019,282000
6,4,3368,10800,2022-12-02,1965.0,2022,306000
3,2,2071,10801,2023-07-07,1947.0,2023,265000
3,2,1724,10836,2017-05-01,1951.0,2017,177000
5,3,2179,10841,2016-07-01,1964.0,2016,191000
4,3,3092,10865,2020-09-20,2008.0,2020,342000
3,2,1857,10875,2014-04-01,1939.0,2014,188000
3,2,1645,10880,2016-11-01,1928.0,2016,115900
3,2,1858,10880,2022-05-26,1949.0,2022,180000
4,2,1594,10890,2016-03-01,1951.0,2016,113000
12,4,2896,10908,2022-04-11,1976.0,2022,247500
4,3,1709,10950,2023-12-06,1969.0,2023,317000
6,2,2337,10960,2022-09-01,1956.0,2022,215000
5,3,2146,10966,2021-05-20,1980.0,2021,145000
3,2,1531,10980,2021-03-12,1955.0,2021,220000
5,2,2086,10980,2021-04-21,1912.0,2021,320000
4,2,1759,11000,2021-09-27,1927.0,2021,276000
4,3,2678,11012,2014-04-01,2013.0,2014,259500
4,3,2678,11012,2018-05-01,2013.0,2018,294900
4,3,2283,11040,2017-12-01,1955.0,2017,195000
4,4,2431,11040,2020-06-26,1940.0,2020,245000
3,3,2744,11049,2020-12-24,1992.0,2020,274000
4,2,1578,11050,2014-06-01,1935.0,2014,158500
6,4,2521,11050,2022-08-30,1900.0,2022,375000
4,2,2352,11100,2021-08-10,1906.0,2021,114000
3,2,1460,11120,2022-05-20,1930.0,2022,255000
6,4,2785,11124,2016-06-01,1969.0,2016,119900
4,3,2224,11129,2013-02-01,2008.0,2013,181000
4,3,2224,11129,2020-07-07,2008.0,2020,275000
6,4,2540,11150,2019-08-16,1996.0,2019,275500
4,2,1600,11160,2018-11-01,1971.0,2018,132000
5,2,2468,11160,2022-08-14,1958.0,2022,300000
5,2,2573,11180,2018-06-01,1969.0,2018,241000
5,4,2924,11220,2023-07-10,1955.0,2023,365000
5,2,3448,11235,2021-06-21,1951.0,2021,325000
3,2,1789,11248,2015-04-01,1952.0,2015,121900
4,3,2058,11250,2019-01-18,2002.0,2019,165000
3,2,1766,11250,2023-12-12,1890.0,2023,200000
3,2,1836,11250,2021-08-20,1969.0,2021,250000
4,3,3418,11250,2021-08-16,1921.0,2021,750000
3,2,1250,11261,2020-07-30,1949.0,2020,221000
3,2,1458,11309,2022-05-18,1891.0,2022,115000
3,3,1957,11326,2018-06-01,1974.0,2018,265000
4,2,2171,11352,2021-01-04,1980.0,2021,274900
5,2,1462,11365,2021-08-09,1994.0,2021,174900
3,2,1519,11368,2022-11-08,1889.0,2022,110000
3,2,2008,11389,2018-07-01,1953.0,2018,234900
4,3,2304,11402,2020-06-29,2001.0,2020,299900
3,2,1476,11440,2013-07-01,1947.0,2013,173400
4,3,1907,11440,2022-05-18,1956.0,2022,260000
4,3,2698,11455,2013-10-01,2001.0,2013,242000
4,3,2698,11455,2022-06-30,2001.0,2022,420000
3,3,2947,11487,2013-04-01,1965.0,2013,285000
4,2,1620,11500,2023-10-25,1952.0,2023,390000
5,3,3200,11514,2019-07-30,2011.0,2019,369100
4,2,1750,11520,2020-09-24,1940.0,2020,180000
4,2,2446,11520,2022-07-01,1899.0,2022,260000
3,2,2085,11550,2023-07-27,1950.0,2023,199000
3,3,2194,11550,2022-06-03,1968.0,2022,330000
3,3,2665,11573,2017-06-01,1960.0,2017,228500
3,2,1564,11610,2021-07-06,1956.0,2021,253000
3,2,1758,11650,2020-06-30,1953.0,2020,240000
3,2,1493,11700,2017-03-01,1957.0,2017,150000
5,3,2283,11700,2021-06-24,1965.0,2021,280000
3,2,1645,11760,2021-06-14,1949.0,2021,158000
2,2,1654,11778,2021-12-08,1954.0,2021,247500
4,2,1720,11780,2017-11-01,1948.0,2017,121500
3,2,1107,11792,2020-08-18,1939.0,2020,200000
4,2,2116,11832,2016-12-01,1926.0,2016,215000
4,2,2176,11837,2021-05-28,1925.0,2021,298000
3,3,2728,11858,2017-11-01,1900.0,2017,120000
4,4,3072,11875,2018-05-01,2004.0,2018,169000
2,2,1080,11880,2016-06-01,1932.0,2016,143500
3,2,1845,11880,2020-09-04,1932.0,2020,188500
3,2,1845,11880,2023-12-12,1932.0,2023,224000
4,2,1616,11880,2021-06-22,1910.0,2021,249900
4,3,2668,11900,2017-02-01,2005.0,2017,247000
4,3,2668,11900,2017-10-01,2005.0,2017,257500
4,3,2668,11900,2019-06-20,2005.0,2019,273000
4,2,1933,11944,2020-02-21,1953.0,2020,173000
5,2,2184,11952,2017-12-01,1955.0,2017,205000
4,2,2297,11952,2021-02-05,1965.0,2021,300000
3,2,2138,11970,2022-06-14,1974.0,2022,335000
4,2,3042,11978,2022-10-19,1964.0,2022,297000
5,2,1733,12000,2014-12-01,1972.0,2014,126500
4,3,2269,12000,2016-06-01,1979.0,2016,184500
3,2,2017,12000,2016-09-01,1990.0,2016,200000
4,3,2097,12000,2019-06-17,1968.0,2019,206000
4,3,2104,12000,2014-09-01,1980.0,2014,210000
4,3,2464,12000,2015-09-01,1970.0,2015,212000
5,2,1816,12000,2023-10-31,1976.0,2023,237000
4,3,2159,12000,2015-07-01,2009.0,2015,245000
4,3,2249,12000,2022-03-25,1969.0,2022,285000
3,2,2017,12000,2020-08-21,1990.0,2020,300000
4,3,2464,12000,2021-12-03,1970.0,2021,305000
3,3,2130,12000,2020-06-10,1995.0,2020,305000
4,3,2223,12000,2021-12-03,1989.0,2021,305582
3,3,1825,12000,2021-07-15,1989.0,2021,320000
3,2,1843,12001,2017-08-01,1984.0,2017,169900
4,3,2319,12008,2017-10-01,2017.0,2017,326305
4,3,3087,12008,2021-04-23,2004.0,2021,415000
4,2,1641,12015,2018-08-01,1953.0,2018,204500
6,4,2880,12031,2019-01-11,1992.0,2019,192400
5,3,2180,12040,2021-09-23,1960.0,2021,290000
3,2,1842,12040,2020-10-06,1953.0,2020,290500
4,3,2384,12064,2014-02-01,2009.0,2014,285000
4,3,2576,12064,2019-05-13,2017.0,2019,339000
4,3,2384,12064,2021-11-19,2009.0,2021,424000
4,3,1946,12066,2018-04-01,1976.0,2018,262000
4,3,2329,12077,2015-08-01,2010.0,2015,303400
4,3,2329,12077,2022-07-13,2010.0,2022,445000
4,2,1436,12078,2014-07-01,1922.0,2014,155000
4,3,1709,12096,2015-08-01,1969.0,2015,175500
3,3,2066,12100,2017-12-01,1984.0,2017,195000
3,3,2066,12100,2023-07-06,1984.0,2023,387000
3,3,2452,12118,2017-02-01,2002.0,2017,287000
4,3,2239,12118,2020-09-08,2000.0,2020,307000
4,2,1430,12150,2020-08-07,1947.0,2020,315000
3,3,2446,12170,2019-09-24,1997.0,2019,320000
4,3,2090,12223,2019-08-12,2012.0,2019,285000
4,2,2378,12240,2021-04-15,1947.0,2021,165000
2,3,2307,12240,2013-12-01,1948.0,2013,171000
5,2,2649,12240,2022-07-21,1928.0,2022,209000
2,3,2307,12240,2019-05-29,1948.0,2019,210000
4,3,2452,12240,2023-10-06,1971.0,2023,350000
4,3,1251,12240,2023-04-20,1941.0,2023,395000
3,2,1452,12285,2020-07-31,1985.0,2020,265000
3,3,1984,12288,2018-10-01,1984.0,2018,289900
3,3,1984,12288,2021-08-31,1984.0,2021,340000
3,2,1194,12312,2016-09-01,1942.0,2016,177000
4,2,2042,12350,2022-12-20,1962.0,2022,294900
3,4,1864,12358,2015-03-01,2007.0,2015,276000
5,4,2794,12362,2017-07-01,1987.0,2017,280000
4,3,2857,12363,2016-07-01,2003.0,2016,246000
4,3,2904,12379,2015-06-01,2014.0,2015,259500
6,2,2115,12383,2016-07-01,1967.0,2016,151900
4,2,1841,12400,2018-07-01,1924.0,2018,214900
4,2,1850,12400,2013-07-01,1976.0,2013,217000
4,3,2023,12420,2018-02-01,1974.0,2018,260000
4,2,2167,12464,2020-08-25,1958.0,2020,253600
4,3,1938,12480,2018-04-01,1967.0,2018,185000
6,4,2785,12494,2021-04-20,1969.0,2021,194500
3,3,2437,12526,2014-09-01,1989.0,2014,210000
3,3,2437,12526,2020-03-30,1989.0,2020,300000
4,3,2030,12545,2013-09-01,2008.0,2013,232500
4,3,2030,12545,2019-09-25,2008.0,2019,285000
3,2,1593,12556,2021-11-15,1994.0,2021,175000
6,2,1593,12556,2023-07-21,1994.0,2023,220000
3,3,2444,12590,2015-06-01,2001.0,2015,242000
4,2,1523,12597,2022-02-17,1927.0,2022,102500
7,2,3600,12600,2023-07-27,1924.0,2023,90000
6,4,2644,12600,2018-11-01,1980.0,2018,120000
3,2,1618,12600,2016-07-01,1949.0,2016,185000
4,2,1412,12600,2022-09-16,1958.0,2022,245000
4,3,2087,12653,2018-05-01,2010.0,2018,263500
4,3,2087,12654,2013-09-01,2010.0,2013,231000
3,2,1121,12696,2021-09-10,1941.0,2021,250000
4,2,1605,12733,2016-03-01,1955.0,2016,159000
4,2,1605,12733,2017-06-01,1955.0,2017,205000
4,2,2091,12733,2022-05-27,1955.0,2022,293700
4,2,1895,12734,2021-10-29,1990.0,2021,285000
4,3,1704,12800,2023-11-22,1956.0,2023,297000
4,3,1926,12825,2017-06-01,1974.0,2017,165000
4,3,2561,12826,2021-12-09,2004.0,2021,280000
4,3,2742,12833,2020-09-28,2007.0,2020,380000
4,2,1738,12850,2018-05-01,1942.0,2018,180000
4,3,2698,12852,2016-04-01,1963.0,2016,245200
4,2,1848,12880,2022-11-21,1949.0,2022,200000
3,3,1788,12895,2021-03-26,1988.0,2021,262000
5,3,2215,12900,2014-12-01,1973.0,2014,242500
4,3,1953,12900,2018-05-01,1954.0,2018,245000
3,3,2320,12905,2021-07-13,2000.0,2021,360000
4,3,2812,12950,2019-03-29,1972.0,2019,241000
4,2,2362,12960,2021-08-10,1949.0,2021,179000
4,2,2362,12960,2023-11-01,1949.0,2023,245000
3,4,2247,13000,2018-07-01,1939.0,2018,140000
4,3,2405,13000,2014-08-01,1999.0,2014,293000
3,3,2016,13000,2022-10-21,2004.0,2022,365000
4,2,1228,13035,2022-09-14,1953.0,2022,175000
5,3,2337,13038,2020-08-17,1953.0,2020,250000
4,2,1420,13050,2023-08-10,1954.0,2023,200000
4,3,2431,13068,2015-06-01,2001.0,2015,229000
4,3,2431,13068,2019-10-15,2001.0,2019,266900
4,3,2431,13068,2022-07-01,2001.0,2022,394900
4,3,2237,13075,2021-07-06,2008.0,2021,299900
3,3,2191,13092,2013-11-01,2001.0,2013,245000
6,3,2450,13092,2022-04-28,2002.0,2022,415000
6,4,2799,13128,2013-08-01,1966.0,2013,310000
4,2,2045,13200,2017-09-01,1937.0,2017,158000
4,2,1545,13200,2021-10-20,1925.0,2021,225000
4,2,2159,13250,2020-09-14,1955.0,2020,200000
4,3,2356,13258,2014-10-01,2001.0,2014,240000
4,3,2595,13287,2019-06-27,2008.0,2019,269800
6,4,3136,13301,2018-06-01,1966.0,2018,275000
3,2,1261,13317,2016-09-01,1947.0,2016,195000
6,2,2434,13343,2020-08-28,1969.0,2020,290000
3,3,2910,13362,2022-04-08,1931.0,2022,325000
3,2,1326,13365,2014-05-01,1924.0,2014,129900
4,3,2557,13376,2017-11-01,2003.0,2017,254900
5,2,2071,13380,2016-12-01,1958.0,2016,135000
4,2,1441,13380,2020-08-25,1955.0,2020,174000
5,2,1510,13438,2023-12-11,1928.0,2023,186850
4,4,2675,13464,2016-04-01,1974.0,2016,247500
6,3,4422,13468,2019-09-15,1922.0,2019,226000
3,3,2423,13500,2016-07-01,2005.0,2016,295000
3,3,2423,13500,2021-10-08,2005.0,2021,384900
3,3,2186,13564,2015-04-01,1994.0,2015,178000
4,2,2134,13585,2017-11-01,1947.0,2017,115000
4,2,2200,13588,2016-04-01,1952.0,2016,190000
6,4,3213,13632,2022-08-24,1974.0,2022,275000
4,2,1328,13662,2017-09-01,1909.0,2017,185000
3,2,1487,13703,2022-04-14,1938.0,2022,265000
4,3,2571,13712,2019-10-18,2005.0,2019,299500
4,2,1985,13716,2022-08-03,1962.0,2022,190000
3,3,1899,13758,2021-01-19,2006.0,2021,275000
3,3,1903,13770,2018-12-01,1980.0,2018,245000
3,3,2533,13770,2020-11-30,2001.0,2020,383014
4,3,2025,13776,2021-04-14,2010.0,2021,355000
4,4,2194,13783,2020-06-30,2009.0,2020,312500
5,3,2287,13804,2014-10-01,1961.0,2014,131900
4,2,2240,13824,2022-09-01,1957.0,2022,289900
8,3,1937,13860,2022-02-04,1957.0,2022,279999
4,3,2864,14002,2017-05-01,2002.0,2017,256000
3,4,3077,14002,2021-08-14,2004.0,2021,396000
5,3,2707,14038,2016-12-01,2003.0,2016,270000
4,3,2649,14040,2020-04-07,1974.0,2020,325000
3,2,1941,14070,2020-09-21,1924.0,2020,100000
6,2,1822,14110,2022-01-25,1986.0,2022,183000
4,2,1859,14148,2018-07-01,1967.0,2018,195000
4,2,2075,14184,2022-02-14,1965.0,2022,330000
2,2,1224,14193,2017-01-01,1900.0,2017,115000
2,3,1224,14193,2020-07-01,1900.0,2020,218400
3,3,2494,14250,2018-05-01,1937.0,2018,227000
3,3,2778,14250,2016-06-01,2004.0,2016,252500
4,2,1753,14260,2014-04-01,1927.0,2014,145000
4,2,1753,14260,2020-04-07,1927.0,2020,200000
4,3,2385,14280,2018-09-01,2005.0,2018,316000
4,3,2784,14280,2019-02-19,2005.0,2019,322000
5,2,2307,14280,2022-11-03,1923.0,2022,435000
4,3,2684,14292,2019-09-20,2000.0,2019,300000
4,2,1415,14310,2014-09-01,1953.0,2014,155000
4,2,1415,14310,2016-11-01,1953.0,2016,155000
4,3,2495,14316,2018-07-01,2001.0,2018,294900
3,4,1784,14400,2018-12-01,1988.0,2018,177000
4,3,1580,14400,2020-10-30,1950.0,2020,179000
4,3,2365,14445,2021-06-21,2002.0,2021,358000
4,3,2480,14445,2020-09-15,2004.0,2020,371100
4,3,3017,14491,2021-06-16,1996.0,2021,410000
4,3,1923,14496,2017-04-01,1980.0,2017,183000
5,3,2384,14534,2014-06-01,1951.0,2014,233000
6,4,2929,14541,2018-05-01,1984.0,2018,260000
6,5,2929,14541,2023-05-30,1984.0,2023,410000
3,3,2905,14560,2018-08-01,1949.0,2018,275000
4,3,2485,14634,2018-10-01,2001.0,2018,314900
4,2,1644,14840,2016-08-01,1953.0,2016,225000
6,2,2981,14850,2022-01-27,1940.0,2022,325000
6,4,2451,14879,2020-09-18,1978.0,2020,138000
6,4,2451,14879,2021-03-04,1978.0,2021,168500
5,2,2350,15000,2013-06-01,1954.0,2013,195000
4,3,2343,15000,2018-07-01,1999.0,2018,269400
4,3,2604,15000,2020-09-28,2001.0,2020,375000
4,2,1478,15071,2015-11-01,1935.0,2015,150100
5,2,2680,15105,2016-01-01,1928.0,2016,271000
4,3,2870,15201,2016-06-01,2002.0,2016,287500
5,2,2408,15210,2016-12-01,1926.0,2016,207000
5,2,2408,15210,2023-04-28,1926.0,2023,550000
6,4,2967,15261,2015-02-01,1978.0,2015,141000
4,2,1743,15280,2017-07-01,1962.0,2017,242500
3,3,2430,15280,2023-11-03,2021.0,2023,507250
3,3,2004,15300,2023-03-20,1970.0,2023,220000
4,3,2481,15300,2017-08-01,1989.0,2017,299000
3,3,2286,15399,2018-02-01,2001.0,2018,238750
3,3,2286,15399,2014-05-01,2001.0,2014,255000
3,3,2286,15399,2023-08-24,2001.0,2023,410000
4,3,2112,15410,2013-10-01,1949.0,2013,215000
4,3,2112,15410,2018-06-01,1949.0,2018,250000
4,3,2112,15410,2020-05-11,1949.0,2020,256000
4,3,2669,15415,2017-03-01,2000.0,2017,284700
3,2,960,15480,2021-10-08,1948.0,2021,230000
4,3,2013,15484,2016-02-01,1942.0,2016,133000
3,2,1348,15512,2020-01-21,1939.0,2020,190000
3,2,2103,15536,2023-12-19,1926.0,2023,205000
4,3,2589,15602,2019-06-28,1999.0,2019,300000
4,3,2845,15638,2015-03-01,2001.0,2015,268000
4,2,2044,15660,2015-06-01,1936.0,2015,206500
4,2,2044,15660,2020-11-19,1936.0,2020,294900
4,3,2237,15677,2022-05-10,2007.0,2022,400000
3,3,2712,15700,2016-05-01,1994.0,2016,237500
3,3,2712,15700,2022-09-14,1994.0,2022,320000
4,3,3059,15705,2016-06-01,2006.0,2016,350000
5,2,1936,15720,2023-06-08,1890.0,2023,165000
4,3,2137,15756,2013-03-01,1979.0,2013,192000
8,3,2137,15756,2022-06-02,1979.0,2022,351000
4,3,2356,15756,2023-05-19,1979.0,2023,377400
3,2,2793,15840,2015-06-01,2003.0,2015,351000
4,4,2484,15876,2020-08-05,2001.0,2020,300000
4,3,2236,15918,2020-10-16,2002.0,2020,330000
4,3,2279,15938,2021-07-26,2006.0,2021,370000
4,4,2901,15953,2018-09-01,1967.0,2018,329500
3,2,1253,15960,2020-10-12,1954.0,2020,225000
3,3,2112,16000,2018-08-01,1991.0,2018,289500
3,3,1857,16042,2020-09-01,1985.0,2020,255000
3,3,1441,16170,2018-08-01,1947.0,2018,219900
4,3,2229,16177,2018-07-01,1979.0,2018,250000
4,3,2229,16177,2021-07-09,1979.0,2021,332100
3,3,3208,16204,2016-07-01,2004.0,2016,365000
4,2,1882,16237,2020-11-24,1964.0,2020,219900
4,2,1725,16271,2017-04-01,1961.0,2017,181000
4,2,2076,16320,2015-03-01,1975.0,2015,175000
4,2,2076,16320,2021-02-22,1975.0,2021,275000
4,2,1192,16320,2021-03-10,1952.0,2021,284905
4,3,2145,16353,2022-03-08,1907.0,2022,360000
4,3,3498,16435,2019-05-31,2004.0,2019,330000
4,3,3106,16452,2016-02-01,2002.0,2016,281000
4,3,2683,16750,2017-06-01,2002.0,2017,300000
3,3,2326,16954,2021-07-14,2002.0,2021,380000
4,3,2740,16960,2018-04-01,1951.0,2018,400000
3,2,1958,17100,2021-08-11,1950.0,2021,385000
3,2,1368,17227,2018-05-01,1930.0,2018,110000
4,3,1965,17326,2017-03-01,1996.0,2017,197500
4,3,2573,17339,2023-07-10,1978.0,2023,364900
3,3,7000,17375,2016-04-01,1890.0,2016,325000
4,3,2480,17408,2021-01-15,2011.0,2021,353500
2,3,2370,17458,2013-10-01,1935.0,2013,290000
4,2,2080,17500,2013-04-01,1952.0,2013,168000
3,2,1982,17523,2018-11-01,1941.0,2018,216000
4,2,1554,17550,2020-10-19,1952.0,2020,184000
3,3,2174,17569,2015-05-01,1987.0,2015,243000
5,3,2598,17820,2022-07-20,1943.0,2022,135000
5,3,2598,17820,2023-04-25,1943.0,2023,220000
3,3,2628,17919,2022-06-28,1990.0,2022,460000
3,3,2515,17990,2014-01-01,1973.0,2014,245000
4,2,1623,18000,2015-10-01,1954.0,2015,155000
3,2,1494,18084,2021-10-25,1929.0,2021,189000
3,2,1373,18220,2016-12-01,1945.0,2016,201000
4,3,2025,18232,2020-07-22,2010.0,2020,314000
3,3,2524,18270,2015-06-01,2004.0,2015,245000
3,3,2524,18270,2016-09-01,2004.0,2016,254500
3,2,1480,18532,2014-03-01,1952.0,2014,125000
3,2,1480,18532,2017-06-01,1952.0,2017,150000
6,4,2896,18583,2020-05-04,1973.0,2020,225000
6,4,2896,18583,2022-03-03,1973.0,2022,254000
4,2,1626,19026,2021-08-26,1962.0,2021,405000
4,2,1284,19096,2021-09-08,1951.0,2021,255000
3,3,2668,19120,2015-10-01,1925.0,2015,365000
4,2,1911,19170,2016-06-01,1930.0,2016,88000
4,3,2028,19170,2021-07-23,2002.0,2021,325000
2,2,1672,19184,2022-11-16,1930.0,2022,160000
4,3,2075,19400,2017-09-01,1976.0,2017,222000
5,2,2106,19783,2014-09-01,1966.0,2014,181000
4,2,1359,19800,2016-11-01,1925.0,2016,219300
4,2,1731,19800,2023-04-26,1925.0,2023,342900
4,3,1665,19866,2021-06-17,1928.0,2021,325000
4,3,2238,19889,2013-02-01,1990.0,2013,260000
4,3,3031,19915,2020-07-15,2003.0,2020,395000
3,2,1894,19920,2022-12-01,1982.0,2022,340000
2,2,1243,19932,2021-11-09,1929.0,2021,175000
4,2,1828,19932,2014-12-01,1890.0,2014,192000
4,2,1184,20000,2018-04-01,1956.0,2018,159900
4,4,2248,20000,2015-07-01,1980.0,2015,195000
4,2,1184,20000,2021-09-13,1956.0,2021,215000
4,3,2375,20000,2016-08-01,2004.0,2016,238000
4,3,2793,20000,2017-03-01,1980.0,2017,251000
4,3,2289,20000,2018-10-01,1989.0,2018,253500
3,3,1970,20000,2022-11-28,1984.0,2022,267500
3,2,1040,20064,2020-10-08,1955.0,2020,152000
4,2,2216,20086,2014-07-01,1966.0,2014,225000
2,2,1178,20313,2023-05-09,1926.0,2023,233000
3,2,1824,20487,2022-06-08,1884.0,2022,300000
2,2,1287,20600,2020-09-08,1955.0,2020,245000
3,2,1716,20720,2018-06-01,1905.0,2018,179900
3,3,2069,20801,2013-04-01,1986.0,2013,167900
3,3,2069,20801,2017-04-01,1986.0,2017,187000
3,3,2188,20827,2018-04-01,1984.0,2018,290000
4,2,1617,21000,2013-01-01,1941.0,2013,149900
4,2,1617,21000,2018-04-01,1941.0,2018,192000
4,2,2828,21027,2015-03-01,1940.0,2015,157000
4,2,2828,21027,2022-07-22,1940.0,2022,300000
3,4,2294,21102,2015-10-01,1996.0,2015,292900
4,3,2011,21127,2020-07-17,1978.0,2020,242400
6,3,1958,21294,2022-05-20,2001.0,2022,415000
4,2,1309,21384,2021-11-16,1900.0,2021,275000
3,3,2676,21648,2018-05-01,1993.0,2018,287000
3,3,1784,21780,2014-11-01,1931.0,2014,135000
4,2,2894,21780,2015-05-01,1950.0,2015,140000
4,3,2173,21780,2016-12-01,1948.0,2016,185000
3,3,1933,21780,2015-10-01,1992.0,2015,202000
4,4,3269,21780,2014-05-01,1973.0,2014,215000
3,2,2612,21780,2015-11-01,1951.0,2015,218900
3,3,2290,21780,2017-10-01,1993.0,2017,232000
3,3,2039,21780,2015-12-01,1995.0,2015,241000
4,3,2237,21780,2015-12-01,1986.0,2015,254000
3,3,2443,21780,2016-05-01,2000.0,2016,255000
4,2,2434,21780,2016-06-01,2006.0,2016,280000
6,5,3071,22244,2016-12-01,1977.0,2016,120000
4,2,3014,22275,2013-02-01,1976.0,2013,151000
6,4,2441,22484,2021-04-01,1970.0,2021,306000
3,3,2206,22500,2018-07-01,2005.0,2018,265000
4,2,1946,22769,2013-09-01,1937.0,2013,140000
4,2,1946,22769,2022-09-22,1937.0,2022,290000
3,2,908,22990,2023-06-06,1941.0,2023,208000
4,4,3974,23500,2017-08-01,1949.0,2017,559900
3,2,1662,23625,2017-09-01,1999.0,2017,181000
3,2,1662,23625,2022-07-14,1999.0,2022,280000
4,3,1545,23920,2018-02-01,1978.0,2018,219000
8,3,1545,23920,2022-05-16,1978.0,2022,280000
3,4,2380,24394,2020-04-03,1986.0,2020,288000
3,3,2421,24527,2014-11-01,2001.0,2014,255000
6,4,6862,25431,2023-03-31,1916.0,2023,395000
6,3,3080,26572,2021-04-30,1928.0,2021,280000
2,2,1521,27452,2020-06-12,1953.0,2020,190000
3,2,1373,27915,2021-09-30,1945.0,2021,305000
4,3,2659,27984,2017-10-01,1939.0,2017,218000
4,3,2610,28792,2015-04-01,2013.0,2015,284900
3,2,2171,29000,2023-06-05,1925.0,2023,279000
3,4,2059,29171,2014-05-01,1993.0,2014,260000
3,2,1176,30056,2018-07-01,1939.0,2018,160000
3,2,1176,30056,2020-04-03,1939.0,2020,176000
4,3,2868,30486,2019-08-30,2001.0,2019,375000
4,3,1516,30627,2016-05-01,1948.0,2016,175000
4,3,2551,30800,2022-04-25,2003.0,2022,400000
4,2,2069,30928,2023-05-31,1979.0,2023,375000
4,3,4725,34412,2021-01-04,1975.0,2021,425000
3,2,1725,35560,2022-07-13,1941.0,2022,273000
4,3,2261,35719,2020-04-10,1976.0,2020,209000
4,3,2114,36590,2019-10-04,1980.0,2019,243000
4,2,2098,36590,2021-06-04,1978.0,2021,305000
4,2,1951,37897,2021-12-16,1956.0,2021,315000
3,3,2141,38150,2021-03-04,1995.0,2021,365000
